listing_id,id,date,reviewer_id,reviewer_name,comments
796558,142902837,2017-04-09,8220578,Erin,"Lisa (and Julia) are great hosts. If you have a dog and need a place to stay, Lisa's home is a stone's throw from downtown Burlingame, a 15 minute drive to the airport, and a 20 minute drive to the beach and San Francisco."
796558,145302382,2017-04-17,286346,Jessica,"We stayed at Lisa's BnB for over a week and loved it! Here's why:
- We woke up to a delicious breakfast spread everyday. 
- Perfect location if you enjoy walking to coffee shops, restaurants and other retail establishments.
- Accessible to public transportation so going to SF and other Bay Area destinations is super easy
- Uber is not too expensive if you just need to get to your meeting quickly.

The house is decorated in country charm while the backyard is spacious and secure Our dog Beckham enjoyed every minute chasing after squirrels. The neighborhood is super safe, quiet and pleasant. Highly recommend booking this place for your next trip!"
796558,145751485,2017-04-19,4698043,Loh,Lovely place with a lovely host. Thoroughly enjoyed our stay :D
796558,146834502,2017-04-23,45320644,Jerome,"Lisa is a fantastic host. Her attention to detail and taste in both decoration, cooking and hospitality made our stay a real pleasure. The room is very comfortable clean and cozy. Lisa's house is within walking minutes to downtown Burligame, coffee shops, restaurants etc. Highly recommended!"
796558,147801407,2017-04-28,127101515,Koichi,It was very comfortable and relaxing to stay. I will be back again.
796558,148944868,2017-05-01,9307716,Lasana,Lisa's place is a MUST STAY! I was pampered and enjoyed the best fluff of life!
796558,149513699,2017-05-04,125753113,David,"The house was beautifully appointed, the yard more beautiful than the photos show. We had a restful stay. Lisa is very personable. She struck a balance between being available and friendly and giving us our privacy. Our stay felt like a cross between staying with your sister's and a lovely b&b. Breakie was yummy. We loved our time there."
796558,151234545,2017-05-11,129505121,Kevin,Great stay
796558,152487569,2017-05-16,26074746,Fernanda,"Best airbnb ever. Lisa is wonderful, she make all guest feel like our own home.
The house is charming and warming, with a beautiful decoration. Every they Lisa prepare the most wonderful breakfast for all.
She is always avaiable to give you some tips to make your trip amaizing.
The neighborhood is perfect also, a quite place close to city little center.
Great place, great host, great experience! Tks Lisa! "
796558,153102513,2017-05-19,50817424,Martin,I stayed with Lisa for 3 nights when I was on a business trip to the Bay area. The house is 100 years old and very picturesque. The room was very clean and the bed super comfy. Lisa is a true service professional who made me feel just as at home. Great breakfast made up every morning with a good selection. I would definitely recommend this to anyone wanting to get out of the traditional business hotels and see a bit of the area instead. Will be back!
796558,154942216,2017-05-26,103393513,Steve,"Very nice place, central to downtown, the train, highway, and Lisa was great host, very friendly, best breakfasts by far (tea, fruit, breads, jams, juices).  

Place has 2-3 guest rooms and shared bathrooms, but bed and rooms very comfortable, nice linens, 5 min walk to town.


Highly recommend."
796558,155787546,2017-05-28,102713980,潇,"第一次用airbnb,体验非常好,完全符合我对airbnb的一切想象｡生活气息浓郁的美式小楼,超级亲切的房东太太和丰富美味的早餐｡可能唯一遗憾的是每天早出晚归,没能跟其他住客聊聊天｡"
796558,156914191,2017-06-01,13848798,Todd,"Lisa is a great host.   Clean, spacious room and great location.  "
796558,157374798,2017-06-03,122954768,Wenyu,"房间很美如描述,但这都不重要,重要的是房东对我们的污蔑,做攻略的时候看过这个房源,后来在AIRBNB搜索的时候我们是2大人1小孩子(小于2岁),看到搜索带出来这个房源,没仔细看规定就定了房,入住的时候房东很直观的说小孩子是不能入住的,这次就让我们入了,因为她这么说我们就很小心怕孩子出声音,晚上出去吃完饭特意溜了很久才回来,回来孩子在洗宿的时候喊了声妈妈,就仅仅是这一声,然后我就哄他睡早了,早上7点50起床,起床吃完饭后8点40我们就走了,这期间我们家孩子都没吵(实话实说,没必要撒谎)然后我上网才看到AIRBNB上房东发生的更改价格通知,我问原因(房源描述上也说额外人员不用加钱),她说因为多了个小孩子,她其它的描述里有说多余的房客要加钱,我当时没回,等晚上回来准备回复她付钱时,居然看到这房东说加钱的原因是因为我们孩子吵,这简直是赤裸裸的污蔑,就因为她说破例入住小孩子,我们都没敢动房间的东西,包括洗手间我们都只是匆匆用了下,被子都折叠好,早上醒来没担误就马上走了,我们跟房东反映隔壁的房客到半夜都很吵,房东说听不见?就听见我们家孩子吵,看到这样的原因我真是无语了,不是因为这加钱22 USD的事,就因为这句话,我必须要投述到底"
796558,158664016,2017-06-07,95786415,Christina,"This was my first time using air Bnb and I could not have had a better experience. I felt like Lisa was my mom away from home, she made suggestions of places to check out, even made me a nail appointment when I expressed I wanted to get my nails done. The room was so cozy, the decorations were suiting to the house. The breakfast every morning was awesome! I have nothing but good things to say about staying at Lisa's, I would come back in a heart beat. "
796558,159843581,2017-06-11,32290871,Michiel & Sjors,"We had a great stay at Lisa's home. Lisa and Julia, her dog, welcomed us. Her house was lovely decorated and feld warm and cosy. Lisa was very friendly and helpfull, also her daughter keegan, who was home. It was Nice To meet her too.

Till late in the evening we chatted we Lisa about everything, it was very surprising. We sit her lovely kitchen and had a great evening. 

The bedroom was warm and cosy. A giant and soft bed, that was a good sleep!! Like a hotel bed.

Her breakfast was the surprise in the morning. Very good and so much choice. 

It was a great visit and Lisa is really a great host, very friendly and real Guest oriëntated."
796558,160587468,2017-06-14,96822856,Helen,"Lisa is one of the best airbnb hosts I've ever met. The room I stayed at her house is very clean, cozy, and well-decorated with warm welcome of bottle waters, candies and tangerines. Lisa is very thoughtful and detail-minded. I can find everything I need in the bathroom from clean towels to lotion, Q-tips, hairdryer, etc. The breakfast is definitely the highlight of my stay here. I highly recommend Lisa's house to everyone at airbnb communities and I will definitely stay at her house again next time I'm in SF."
796558,160823349,2017-06-15,12931196,Vajra,Lisa is a wonderful host. I felt like part of the family. Highly recommend!
796558,163988470,2017-06-25,88915143,Doug,Rustic yet Wes Anderson type of design. No AC would be the only major amenity missing. The common bathroom products are a very nice touch. Also the breakfast spread is amazing. 
796558,164827041,2017-06-29,102886381,Pierre,"Perfect place to stay for our trip. Lisa is very kind, generous, and friendly. Her house is clean, bright, and cozy with comfy bed and lots of pillows. Lisa is also serving breakfast from 8a-10a. The house is close to restaurants, shops and caltrain. Highly recommended to those people who are visiting San Francisco."
796558,167167546,2017-07-05,84578588,Jianwen,nice place
796558,168090999,2017-07-08,37726977,Kristen,"Lisa's place was simply amazing. We booked last minute and upon arrival our room was impeccable, with sweet touches like a water dish and bone for our dog. The whole home was charming and comfortable. We felt comfortable and welcome the whole stay. A very walkable neighborhood with access to restaurants and shops. 

Lisa is an amazing spirit and we were so happy to have found her. Highly recommend! "
796558,171129430,2017-07-16,128665246,Amelia,"Fantastic, homey place to stay with a hardworking and warm host. It was great having a place so close to a lot of shops, every kind of restaurant you could want, the train to San Fran, a Walgreen's and a Safeway; everything no more than 5 minutes walk.
Attention to detail here was fantastic, and all our needs were met.
A highlight was the fresh, varied spread laid out every day for breakfast.
Comfortable bed and adorable fixtures throughout the house.
Fantastic communication.
We would recommend to friends and stay again."
796558,172365996,2017-07-20,89542672,S,"Lisa has a very warm and inviting home. Breakfast was very good, room is decorated well and very comfortable, and she goes out of her way to make guests feel welcome. I'm looking forward to my next trip to the Bay Area."
796558,178540210,2017-08-05,102404122,Elaine,Comfortable
796558,179137453,2017-08-06,44263625,Jill,Lisa's home is super comfy and she is a helpful and inviting hostess. A nice place to go for a weekend getaway to SF!
796558,180572752,2017-08-10,126507534,Gregory,"The price was about the same as a Priceline Express Deal for a 1-2 star motel.  If you prefer a cheap, sterile hotel room in a bad area use Priceline, but if you wish for something with quaint warmth in a spendid neighborhood choose Lisa's home, which is competitively priced.

The room is charming as is the home.  It has a large private back yard if you smoke (I do not).  It's a nice place to just read a book over coffee.

Lisa has provided all manner of shampoos, new tooth brushes, and dozens of convenience items.  The bed is cloud-like.

Her breakfast was a delight, with fresh figs, tangerines, grapes, and other fruits, as well as a selection of fresh-squeezed juices.  Plus, a french press coffee that is perfect.

The home is on a tree-lined street across from the town's landmark library, which has a cafe and open to 9:00 pm.  The next street over has restaurants, bars, and shopping for anyone's tastes, with pleasant sidewalks.

As much as I enjoyed the room, I liked talking with Lisa even more.  She has an interesting story, and I'm sure to stay in touch now and then."
796558,183580110,2017-08-17,525857,Warren,"I made a new friend in Lisa with this stay. Her home in Burlingame is beautifully furnished, showcasing further the beautiful town. I greatly look forward to spending many more evenings with Lisa in the future."
796558,184477587,2017-08-19,93427832,Yuanjian,"Lisa is very nice and the room is very comfortable. Location is wonderful. Walking distance to downtown.
 We enjoy stay here.
We will back here again."
796558,187881815,2017-08-27,73695579,Krzysztof,"SO. 
This was my first ABNB experience, honestly coudn not have had a beeter host and tahnks to Lisa I will definetly use airbnb more often. 
Superb contact, clean, neat, good breakfest, comfortable bed, lots of additional details like earplugs, burning candles and welcome sweats in nice little bowls. 
I d recomend for sure."
796558,191794684,2017-09-08,27177010,Anita,"I would truly recommend Lisa's place to stay. I had my best airbnb experience so far. Lisa is a great host, i loved the house and the breakfast was amazing."
796558,193467108,2017-09-13,56875935,Susan,Cozy and wonderful. Lots of extras plus great host!!  Doesn't get better
796558,194062167,2017-09-15,19982852,Andrea,"Lisa is a great host. She is very kind and her airbnb is cozy,tidy and clean. The breakfast she prepares every morning is delicious. We stongly recommend this airbnb. Thank you Lisa"
796558,194896120,2017-09-17,103156873,Kathleen,"Delightful and inviting, picture-book house. Down comforters and yummy candy in the room. Splendid yard, like an oasis in the middle of the city. Loved eating my meals out there and watching the squirrels. Just a short walk to the fun shopping street. I will be back."
796558,198858021,2017-09-30,103393513,Steve,"My second time here, and still a great place, just a block from downtown, Caltrain, etc.  Best breakfast of any AirBnB. And Lisa is always super helpful."
796558,199714313,2017-10-02,107720207,Jon,Lisa is a perfect host - I will be back for sure!! A home away from home - so comfy!
796558,203246252,2017-10-14,26089278,Melissa,"As always had a great stay, thank you Lisa! :)"
796558,206984691,2017-10-27,5952596,Toni,"Lisa bietet in ihrem gemütlichen, hundertjährigen Haus mit fantastischem Frühstück eine wohltuende Atmosphäre. Die Lage ist hervorragend: Einzelhausbebauung ringsherum, fußläufig ein sehr gepflegtes Stadtzenrum mit diversen Cafes und Restaurants und ein öffentlich zugängliches Leichtathletikstadion für den sportlichen Ausgleich. Die Nähe zur Bahnstation Burlingame (400m) ermöglicht die schnelle Verbindung mit dem Caltrain nach Norden ( San Francisco) und nach Süden (Palo Alto/ Stanford/ Silicon Valley)."
796558,208525486,2017-11-01,58462977,Jack,"I’m almost inclined NOT to write a review because I don’t want the secret to get out on how amazing this air bnb was. Lisa is one of the best hosts, and her home was just outstanding. Every last detail was so well thought out and the experience was delightful. It’s the type of place I looked forward to come “home” to after work. It truly did feel like a home. Thanks Lisa! Bravo   "
796558,210315980,2017-11-08,42823594,Etienne,"The place is really nice, and Lisa was absolutely charming. Special mention to the delicious breakfast which included a surprising raspberry habanero yoghurt."
796558,210499030,2017-11-09,30229419,Teresita,"Such a lovely space! Lisa was a kind and attentive host with a lovely home. 

I didn't know what to expect. I just needed a place to crash for the night because construction halted water & power in my home. I had never experienced an airbnb stay & only signed on because hotels were outrageously priced due to major convention in our area. I found Lisa's place at a reasonable price, it looked nice online, reviews were good, she's dog friendly... sold! 

I arrived with my dog after a long day at work to a warm & dog friendly welcome from Lisa and her pup. Dog owners know what a relief that is. Lisa had my name on the door, a robe and slippers waiting for me, gummy treats with our initials, a dog bed & water bowl with dog treats on the side. Who knew I was in for a mini vacay?? 

The home is beautiful & artfully decorated. The yard was secure and dog friendly too. Though I live in the area, I hope to stay there again when I need a mini retreat. Might even plan a stay for my birthday & schedule a spa day on the avenue. Couldn't be more perfect! Whether your traveling for work, for fun, or just need a place for the night like me, no doubt you'll feel as comfortable and pampered as I did. Enjoy it!"
796558,212018918,2017-11-15,158708574,Stephen,"Close to the airport and walkable to the many great restaurants and bars in Burlingame.   

Lisa is a great host and makes you feel welcome."
796558,212210627,2017-11-16,76669552,Kristi,Lisa was the most amazing host and her house was absolutely beautiful.
796558,220531385,2017-12-22,73593078,Candace,Lisa's place far surpassed what I was expecting. Right from the beginning when I enquired about a few things she was quick to reply and help answer any questions I had. Upon arrival she was the most amazing host that anyone could ever ask for. Super friendly and willing to make you feel like you're at your own home. I'd recommend staying with Lisa if you're ever in the Bay area.
796558,224319255,2018-01-02,13560207,Randy,"Cozy and warm, in deed, the home gives a warm country cottage appearance from the decor. Be aware of the noise level. Lisa has 2 mature dogs when bark in tandem this becomes very loud."
796558,226085846,2018-01-08,120964180,Daniel,She’s really sweet and has adorable dogs!
796558,229062019,2018-01-21,47040710,Zoe Janice,If you find yourself near the airport or San Francisco Lisa’s place is a haven of hospitality. Beautiful charming sweet breakfast and fantastic comfy bed and shower! We loved staying here!!!! Easy to walk to downtown for a meal and easy drive to airport. She made us feel like family!
796558,229823275,2018-01-25,11002875,Claire,"Overall best experience with Air BnB
Lisa is the best host. 
The house is charming"
796558,233473966,2018-02-09,156220973,Teresa,Lisa was a super hostess. My room was clean and comfortable. Breakfast is always perfect!
796558,243340094,2018-03-15,175775281,Amannda,"Lisa truly went above and beyond for me as a first time lone traveller and airbnb'er. I cannot praise Lisa enough for being so accommodating to my needs as a young female, her touches of homely hospitality had me feeling as close to home as possible. She is a wonderfully kind hearted women who I would recommend to all who in search of a comfortable place to rest and additionally wake to a really yummy breakfast spread!"
796558,243971292,2018-03-17,63832917,Minxiang,"This is one of the best Airbnb experiences in my life. Best host,best room, best breakfast. I would definitely recommend this place to all of you."
796558,245298927,2018-03-21,7171987,Rose,"A sweet little gem of a cottage tucked away in a residential neighborhood. Beautifully decorated, with many thoughtful and kind touches throughout. Wonderful hosting in an inviting, comfortable space. A true respite."
796558,245801669,2018-03-23,92480812,Jill,Perfect. Wonderful. Absolutely exceeded my expectations. Will definitely stay again.
796558,249119998,2018-04-01,66336386,Lydia,"Lisa is good at room design, and that’s why her house is beautifully designed, with an antique, collective style. She is also strict in rules and cleanliness, and therefore the house is extraordinarily tidy and treated well. The breakfast is delicious and delicate as in good restaurants. Her doggie barks to protect the house but is very friendly. Overall, our stay was fantastic and Lisa is the most interesting person we met during this trip."
796558,250955589,2018-04-06,26034363,Jay,"I’d like to say that my second stay at Lisa’s place was a terrible experience. 
1. The rooms have no sound proof, and you can hear noises in the morning and after going sleep;
2. Not convenient for shower, need to wait in line in the morning for showers, especially when all rooms are full;
3. Host not considerate of the guests who are afraid of dogs;
4. Parking is really inconvenient, single driveway and narrow exit onto the road;
5. She explicitly mentioned to the guest that the guest can only access his own room and the bathroom."
796558,252945561,2018-04-12,2199651,Arthur,"Lisa was a great host. Her home is clean, comfortable, incredibly charming, and the check in / check out couldn’t be simpler. Great value for the area.  Highly recommend Lisa’s place."
796558,255205253,2018-04-19,61047237,Mitchell,Nice owner!
796558,258843865,2018-04-29,56122366,Krizia,Amazing stay! Everything was super clean and tidy. Communication with Lisa was as smooth as it can be and she even helped us out with working on the check in time. I am looking forward to stay again at her place next time I’m around.
796558,260140460,2018-05-03,3427168,Wenzhen,"房间干净,室内布置温馨｡房主热情好客,早餐非常好吃!位置便利,离机场很近,去哪都很方便｡非常推荐!"
796558,262120262,2018-05-07,187707177,Manjeera,"Lisa was really great host and you would definitely enjoy staying with her. The house is clean and very beautiful. 
I love the decoration and the way she maintains."
796558,262389043,2018-05-08,92480812,Jill,Lisa is an awesome host!
796558,265920606,2018-05-18,189134457,Peter,Great value. Clean. Quiet. Just as advertised.
796558,279484311,2018-06-20,74241504,Delamarche,"Highly recommended ! very clean and lovely place only 10 mins by taxi from the airport !
Burlingame is a very nice place and very safe, lot of restaurant and shop around and you have a super market 5 mins away by foot."
796558,282946357,2018-06-28,128767932,Jamie,"I couldn't be more pleased with my 2 night stay!  The beautifully decorated room is very cozy,  comfortable and full of many thoughtful extra nice touches that made my visit extremely enjoyable, not to mention it is  conveniently located in waIking distance to a variety of shops & restaurants found in the cute Burligame area plus a short uber ride to the SFO airport.   I  look forward to being back very soon!"
796558,290081891,2018-07-13,23860905,Peter,"Great spot, very cool house & very comfortable (great bed). Handy to airport & public transport into city & Stanford University. Great value - Lisa was a great hostess."
796558,291428955,2018-07-15,10202088,Ashley,"I loved staying at Lisa's place. It was a short drive from Kohl Mansion where I attended a wedding. It's also a short walk from the cute town center with restaurants and shops. The decor was adorable, the breakfast was delicious, and it had a true bed and breakfast feel."
796558,299816833,2018-07-31,199809122,泽丹,"地理位置很好,周围有很多商店,房子非常漂亮,入住的很愉快｡"
796558,302584802,2018-08-05,200021819,Patricia,Best Airbnb ever! 
796558,305673367,2018-08-11,140811195,Kyla,"Lisa was so helpful and hospitable. Staying in Burlingame was perfect for a weekend visiting the city! Easy walking distance to the train, really cute downtown, and her dog is so cute we were obsessed w her!"
796558,307138043,2018-08-13,116091311,Aj,"This home is beyond cute. The personal touches were everywhere and you get an instant sense of comfort and safety when you walk in. I stayed in one of 3 bedrooms on the second floor with a shared bathroom. Lisa made sure everything was covered - a big bed with plenty of pillows and the most comfortable linens, great lighting, TV, extra toiletries and an overstock of towels in the bathroom. It's pretty perfect. And as a host, Lisa is a sweetheart, a Mom-away-from-home :) This space comes highly recommended. "
796558,307575095,2018-08-14,82473624,Adrienne,"great location, suuuper cosy and wonderful house and room! you ll feel at home immediately, also thanks to lisa s welcome :) we wish we had had more time to spend there!"
796558,308113787,2018-08-15,192620454,Katie,"Lisa was such a wonderful host! Her house is absolutely gorgeous and only 10 mins from the San Fran airport! The room my boyfriend and I stayed in was absolutely gorgeous, the bed was super comfy with gorgeous soft linens, she also had waiting for us chilled bottles of water, a candle lit, robes and slippers etc! The bathroom has everything you could possibly need and the breakfast was gorgeous! 10/10 would definitely stay again! Thanks Lisa xx"
796558,308609693,2018-08-16,54381065,Chelsea,"Lisa was kind and wonderful, she gave me tips on how to get into the city without driving  and gave me directions to the Caltrain station just a couple blocks down from her house. Great first experience with Airbnb."
796558,312086486,2018-08-22,203865182,Georgia,"My stay at Lisa’s was lovely, she made me feel very welcomed into her home. "
796558,314512935,2018-08-26,124342818,Ed,"This is my second visit with Lisa. Her home is charming,  comfortably homey, and conveniently located to SFO airport, Caltrain and BART, so you don't really need a car to get around. Downtown Burlingame is walking distance with its collection of coffee shops and retailers, along with plenty of food and drink options. I highly recommend Lisa's hospitality and her unique home for something different than a hotel."
796558,317845986,2018-09-02,147835163,Violeta,"Hi Lisa, 
You are such a great host!
We love the little cute amenities ( eye patches, earplugs, bottles of water, and a lot more).
We hope to see you and stay at your  beautiful place again."
796558,319967067,2018-09-07,50120748,Jurjen,.
796558,320384117,2018-09-08,65740023,Robbie,You will not be disappointed with this airbnb.  The house and room were nicely decorated. The amenities were too many to list. Breakfast was delightful as well as healthy.
796558,325092668,2018-09-18,34714149,Emma,Lisa is a wonderful warm host! You can expect excellent hospitality with thoughtful touches and an amazing breakfast to wake up to. Burlingame is an excellent base for San Francisco with lots of good shops and restaurants that can be enjoyed if you fancy a relaxing day there too.
796558,326225759,2018-09-21,214142439,Patrick,Friendly and a nice breakfast.
796558,328646219,2018-09-26,117861396,Melanie,"Nicely decorated, feels like home!"
796558,329409973,2018-09-28,43196221,Edan,Super easy. Lisa was super nice. Beautiful home.
796558,333866748,2018-10-07,74694947,Kenneth,Lisa is an amazing host who took great care to ensure her guests has a comfortable stay. Definitely a much better to the the boring airport hotels nearby.
796558,335295054,2018-10-11,29754781,Andreas,"Nice, quiet welcoming house and superhost. The room was clean and cosy, Lisa a nice and helpful host that served a lovely fresch breakfast! Will definitely return and recommend!"
796558,336777761,2018-10-14,52478606,Pauline & Giovanni,"We had a such good stay at Lisa’s. She is amazing and the house is beautiful . + 5 stars breakfast. Thank you so much Lisa, hope to see you again. Xx Pauline & Giovanni"
796558,338132603,2018-10-18,217452909,Joanna,"Lisa's place is in an excellent location,  walking distance to many places in around Burlingame.  All you need and more in the house. Charming comfortable, private yet homey
 Superb french press coffee."
796558,340104617,2018-10-22,103048024,Lucy,"Lisa's place is phenomenal! Lisa has a beautiful, stylish home in a wonderful location within a 5 minute walk to lots of great restaurants, shops, and the Burlingame farmer's market. She was so incredibly welcoming, gave us lots of great tips about the area, and was just wonderful to chat with. Lisa has a dog that takes a little time to warm up to you, but is extremely sweet. I would highly recommend Lisa's place to anyone visiting the area."
796558,341404662,2018-10-26,24558440,Cameron,Best place and host!
796558,346731625,2018-11-09,13243535,Rick,Ideal location to stay in the Bay Area when you don't want to deal with a car but still get out and explore both locally as well as the City. Super comfortable bed and nice touches made for a very easy and enjoyable stay.
796558,348189878,2018-11-12,118740658,Royal,"My husband and I felt so welcome and cozy during our stay.  Her home felt like Anthropology in the best way!  She had so many thoughtful touches and amenities! From candles, slippers and chocolates in our room to face wash, shower caps and many shampoo options in the bath!  We loved being greeted by her dog Julia (and Basil)!  Lisa always greeted us warmly as well.  She is so kind and fun and helpful!  We would love to come and stay again ♥️"
796558,348921728,2018-11-15,225643315,Brian,"This was my first time, and what an amazing first stay! Lisa knows her stuff and this place was dialed in! I will be back!!"
796558,354983223,2018-12-02,147381106,Alejandro,Nice clean space with a great attention to detail in terms of amenities provided. Host showed a lot of hospitality as well and the provided breakfast was great!
796558,358824229,2018-12-15,8672199,Eitan,"Lisa is the best Airbnb host I've ever met. Period. The apt was very clean, and designed with thorough thought and well equipped.  I'd also like to mention the friendly dog who added to the laid-back atmosphere. The location is great, just a quick walk from the town center. In summary, I recommend it dearly."
796558,361094189,2018-12-22,37805687,Anna,Wonderful visit! Thank you Lisa for making my solo trip to San Fran easy and unforgettable!
796558,368718144,2019-01-07,5341121,Harley Haolin,Lisa is a great host. Her room is clean and spacious. She is thoughtful and super responsive. She made us breakfast during our stays. I'd recommend Lisa and her place without hesitation.
796558,400347435,2019-01-11,159212503,Aaron,"This is my second time staying with Lisa, it’s a great house with a great location for my work.  Clean and comfortable, easy to get in and out of.  I would stay here again for future trips."
796558,402222552,2019-01-17,45757634,Timothy,A beautiful home close to downtown Burlingame and transit.
796558,405218092,2019-01-26,235770938,Theo,"Lisa is a kind, generous host who prepares a lovely breakfast. Great place to stay and easy walk into downtown Burlingame."
796558,412486576,2019-02-15,187728218,Marlene,Great hospitality; perfect location for proximity to wonderful restaurants and the train was very handy.
796558,412923810,2019-02-16,182338169,Esther,"LISA的房子和描述的一样,推荐入住,很不错~"
796558,413584169,2019-02-17,97873708,Mike,"Great host,great breakfast,great location,great environment,everything is great!"
796558,418675645,2019-03-02,145711534,Puneet,"Always a great stay at Lisa’s! Wonderful hospitality and Lisa is someone one can connect instantly. As always, highly recommended!"
796558,420789195,2019-03-07,68856894,Orielle,"Lisa was an exceptional host! I booked a room last minute at 10 pm after my car was broken into and I needed a place to spend the night - she was incredibly gracious and communicative, and there were SO many warm and welcoming touches everywhere - robes and slippers, little bowls of treats, a killer continental breakfast. Excellent location. She's totally lovely as a person, so happy to have found her place!"
796558,423027967,2019-03-12,49660958,Yuqi,"Great place to stay, get everything prepared and prepare delicious breakfast! Definitely recommend staying here"
796558,425108345,2019-03-17,84198827,Jozef,Thank you for an awesome stay! The sheets were so soft that I fell asleep almost instantly. Thank you again!
796558,427445347,2019-03-23,159212503,Aaron,"Lisa's home has become my go-to place to stay when in Burlingame for business.  Great location and charm, and Lisa is an exceptional host."
796558,428721793,2019-03-25,247045628,Krishelle,"Lisa was an absolutely incredible host, my friend was feeling under the weather and Lisa went above and beyond to help her feel better. The room and house were clean and lovely, we could not have asked for a better accommodation."
796558,439761080,2019-04-19,145711534,Puneet,Always a great stay! Highly recommended.
796558,450209120,2019-05-08,145711534,Puneet,Great stay as always! Highly recommended.
796558,451428460,2019-05-11,234819491,Julia Clare,Beautiful and very stylish. Homely with a very friendly welcome from Lisa. I loved the house and Burlingame and would very happily recommend anyone to stay there for a true American feeling. Restaurants and stores suggested were great too. Thanks very much Lisa.
796558,455456674,2019-05-19,1416984,Dorian,"Lisa’s place was great. Super clean, pretty yard (gated for my pup), loads of nice little touches for toiletries and whatnot. Felt very safe in a new neighborhood, where the house was a standout. Not much to do at night in the area but great for a quiet getaway! And close enough to San Fran for evening outings."
796558,456539041,2019-05-21,54908002,Olivia,"Lisa was so communicative and prompt when I contacted her at 9pm one night before my brother landed in SFO. I asked if it was too last minute for her but she quickly responded saying she didn’t mind at all! She sent me detailed instructions to send to him. 

My brother said she was so nice and even waited up for his arrival. He enjoyed the breakfast, cleanliness and comfort of his space. 

I highly recommend booking with Lisa! She was awesome and her place is a gem."
796558,456903060,2019-05-22,33455159,Clayton,Lisa was extremely hospitable. She is why AirBnb was invented. I mean why stay in some drab hotel for a million dollars when you can stay in a fantastic place like Lisa's home.
796558,457289102,2019-05-23,65666441,Deena,"Great place, conveniently located with a great host!"
796558,459687396,2019-05-27,122909839,Rocio,"Lisa's hosting is the very definition of above and beyond. She took the time every morning to prepare breakfast, she made sure to greet us, that we knew the area, and took time out of her day to talk to my boyfriend and me. The amenities were fantastic, and she seemed prepared for anything! We loved meeting Julia, her dog, who can't resist a good pet. You also get a prime location here, close to multiple convention centers as well as the airport. The room itself was spacious, the temperature nice, and the bed comfy! Thank you again Lisa, and many pets to Julia from us!"
796558,462106293,2019-06-01,225628711,Doug,"Lisa's place is very welcoming and comfortable. The location is walking distance from great restaurants and other attractions. The best continental breakfast I've had, try her great coffee :-)."
1126135,6068521,2013-07-29,6118526,Revant,"I cannot begin to express how glad I am that I chose to live at HackerHome for the summer. I met some amazing people, stayed in a really cool, clean and well-supplied house AND it was cheaper than most other available living options in the bay area.
Vic is a great host and the house is really well maintained. I stayed here for a full two and a half months and had absolutely zero cause for complaint that entire time.
Keep up the great work guys!!
5/5! :)"
1126135,6186819,2013-08-02,3447687,Gregory,"
The host: Vic was super responsive and very accommodating to my schedule and needs. 

The space: Unfortunately, the space was a bit of a mess when I arrived. The sink was filled with dirty dishes; the main room was really no better with some dirty dishes and random stuff around. The sleeping rooms are packed with 2-3 bunk beds each. Expect close sleeping quarters.

Overall: You get what you pay for. The space is perfect for a single male working in the tech industry looking to save some cash. Not recommended for females or anyone adverse to living in a college-style environment. Unfortunately it was not a good fit for me, but others may be more flexible."
1126135,6797022,2013-08-25,6412356,Sher,"Fantastic experience at the HackerHome hosted by Vic.  Although I didn't get a chance to meet him, he was super communicative and responsive before, during, and after my one-week stay.  It was a temporary stay until I found permanent housing in the area.

As for the house, it's a beautiful home with many areas to study and  work.  There is a washer/dryer and WiFi printer that was extremely helpful during my stay.  Even with multiple guests sharing bathrooms, with people coming in and out of the home, with people cooking in the kitchen, everyone was very respectful of each other.

The best part was it gave me, an introvert, an opportunity to meet and get to know other tech/startup people.  "
1126135,8330709,2013-10-26,4860200,Vazgen,"I stayed in hackerhome about a month and I really like it. House is  comfortable, in a quite neighbourhood. Also I met many interesting people from all around the world. "
1126135,9322397,2013-12-21,10411275,Shino,Place is comfortable to stay both for long and short term. It has been kept neat and there were several interesting event held by host. Host is friendly and very nice person. I am sure I would love to repeat to use here when I visit again. 
1126135,15239008,2014-07-05,10849142,Brandon,Great communication. Nice place and helpful people staying there. Was perfect for my interview week. Thanks Vic!
